city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Yautepec de Zaragoza,18.8833,-99.0667,Mexico,MX,Morelos,minor,,
Chignahuapan,19.8386,-98.0317,Mexico,MX,Puebla,minor,,
Cintalapa de Figueroa,16.6957,-93.7235,Mexico,MX,Chiapas,minor,,
Huimanguillo,17.8337,-93.3893,Mexico,MX,Tabasco,minor,,
Rafael Delgado,18.8101,-97.0717,Mexico,MX,Veracruz,minor,,
Tarímbaro,19.7947,-101.1758,Mexico,MX,Michoacán de Ocampo,minor,,
Isla,18.0278,-95.5295,Mexico,MX,Veracruz,minor,,
San Ignacio Cerro Gordo,20.7456,-102.5347,Mexico,MX,Jalisco,minor,,
Texistepec,17.8948,-94.8171,Mexico,MX,Veracruz,minor,,
Coyotepec,19.7772,-99.2129,Mexico,MX,Morelos,minor,,
Agua Dulce,18.1391,-94.1453,Mexico,MX,Veracruz,minor,,
Mecayapan,18.2200,-94.8379,Mexico,MX,Veracruz,minor,,
Ojocaliente,22.5667,-102.2500,Mexico,MX,Zacatecas,minor,,
San José de Gracia,19.9892,-103.0256,Mexico,MX,Michoacán de Ocampo,minor,,
Comalcalco,18.2632,-93.2240,Mexico,MX,Tabasco,minor,,
Banderilla,19.5889,-96.9373,Mexico,MX,Veracruz,minor,,
Simojovel de Allende,17.1404,-92.7139,Mexico,MX,Chiapas,minor,,
Libres,19.4664,-97.6867,Mexico,MX,Puebla,minor,,
Soconusco,17.9631,-94.8810,Mexico,MX,Veracruz,minor,,
Coscomatepec de Bravo,19.0727,-97.0469,Mexico,MX,Veracruz,minor,,
Juanacatlán,20.5094,-103.1672,Mexico,MX,Jalisco,minor,,
San Lorenzo Axocomanitla,19.2243,-98.2486,Mexico,MX,Tlaxcala,minor,,
Las Rosas,16.3657,-92.3704,Mexico,MX,Chiapas,minor,,
San Nicolás de los Ranchos,19.0714,-98.4860,Mexico,MX,Puebla,minor,,
Yurécuaro,20.3411,-102.2824,Mexico,MX,Michoacán de Ocampo,minor,,
Cuitláhuac,18.8145,-96.7223,Mexico,MX,Veracruz,minor,,
Pastor Ortíz,20.3055,-101.5959,Mexico,MX,México,minor,,
Tepatlaxco,19.0804,-97.9695,Mexico,MX,Puebla,minor,,
Naolinco de Victoria,19.6500,-96.8500,Mexico,MX,Veracruz,minor,,
Atlacomulco de Fabela,19.7992,-99.8750,Mexico,MX,México,minor,,
Ario de Rosales,19.2090,-101.7074,Mexico,MX,Michoacán de Ocampo,minor,,
San Juan Colorado,16.4607,-97.9543,Mexico,MX,Oaxaca,minor,,
Ameca,20.5486,-104.0431,Mexico,MX,Jalisco,minor,,
Jiquipilas,16.6681,-93.6467,Mexico,MX,Chiapas,minor,,
Grajales,19.2280,-97.8031,Mexico,MX,Puebla,minor,,
Pantelhó,17.0056,-92.4716,Mexico,MX,Chiapas,minor,,
Trancoso,22.7354,-102.3670,Mexico,MX,Zacatecas,minor,,
Zaragoza,17.9531,-94.6414,Mexico,MX,Veracruz,minor,,
Etzatlán,20.7684,-104.0774,Mexico,MX,Jalisco,minor,,
Venustiano Carranza,20.1158,-102.6542,Mexico,MX,Michoacán de Ocampo,minor,,
Villa Hidalgo,21.6762,-102.5880,Mexico,MX,Jalisco,minor,,
Unión de San Antonio,21.1271,-102.0062,Mexico,MX,Jalisco,minor,,
Carmen,25.9365,-100.3640,Mexico,MX,Nuevo León,minor,,
Apaseo el Grande,20.5449,-100.6846,Mexico,MX,Guanajuato,minor,,
La Resolana,19.6052,-104.4343,Mexico,MX,Jalisco,minor,,
Ixhuatlán del Sureste,18.0214,-94.3886,Mexico,MX,Veracruz,minor,,
Tonatico,18.8056,-99.6701,Mexico,MX,México,minor,,
Tezoyuca,19.5928,-98.9108,Mexico,MX,México,minor,,
Teloloapan,18.3500,-99.8500,Mexico,MX,Guerrero,minor,,
Villa Corzo,16.1851,-93.2688,Mexico,MX,Chiapas,minor,,
Mecatlán,20.2105,-97.6820,Mexico,MX,Veracruz,minor,,
Yahualica de González Gallo,21.1798,-102.8861,Mexico,MX,Jalisco,minor,,
Tamalín,21.3394,-97.8119,Mexico,MX,Veracruz,minor,,
Maravatío de Ocampo,19.8917,-100.4417,Mexico,MX,Michoacán de Ocampo,minor,,
Villa Guerrero,18.9600,-99.6400,Mexico,MX,México,minor,,
Paso del Macho,18.9710,-96.7242,Mexico,MX,Veracruz,minor,,
Acajete,19.1033,-97.9511,Mexico,MX,Puebla,minor,,
Ixhuatlancillo,18.8977,-97.1490,Mexico,MX,Veracruz,minor,,
Tlaltizapán,18.6863,-99.1187,Mexico,MX,Morelos,minor,,
Jesús María,20.6059,-102.2225,Mexico,MX,Jalisco,minor,,
Huehuetán,15.0185,-92.3842,Mexico,MX,Chiapas,minor,,
Nuevo Necaxa,20.2105,-98.0066,Mexico,MX,Puebla,minor,,
Xonacatlán,19.4022,-99.5325,Mexico,MX,Morelos,minor,,
Anáhuac,27.2446,-100.1323,Mexico,MX,Nuevo León,minor,,
Concepción del Oro,24.6167,-101.4167,Mexico,MX,Zacatecas,minor,,
Teapa,17.5497,-92.9521,Mexico,MX,Tabasco,minor,,
Salinas de Hidalgo,22.6280,-101.7142,Mexico,MX,San Luis Potosí,minor,,
Villa García,22.1617,-101.9556,Mexico,MX,Zacatecas,minor,,
Playa Vicente,17.8311,-95.8119,Mexico,MX,Veracruz,minor,,
Chilón,17.1057,-92.2729,Mexico,MX,Chiapas,minor,,
Arcelia,18.2833,-100.2667,Mexico,MX,Guerrero,minor,,
Jolalpan,18.3250,-98.8449,Mexico,MX,Puebla,minor,,
Tabasco,21.8667,-102.9167,Mexico,MX,Zacatecas,minor,,
San Marcos,16.7977,-99.3892,Mexico,MX,Guerrero,minor,,
Colotlán,22.1130,-103.2671,Mexico,MX,Jalisco,minor,,
Cocula,20.3656,-103.8232,Mexico,MX,Jalisco,minor,,
Zacoalco de Torres,20.2282,-103.5687,Mexico,MX,Jalisco,minor,,
Morelos,22.8621,-102.6106,Mexico,MX,Zacatecas,minor,,
Putla Villa de Guerrero,17.0263,-97.9285,Mexico,MX,Oaxaca,minor,,
Rayón,17.2008,-93.0116,Mexico,MX,Chiapas,minor,,
Tila,17.3005,-92.4273,Mexico,MX,Chiapas,minor,,
Santa Clara del Cobre,19.4058,-101.6400,Mexico,MX,Michoacán de Ocampo,minor,,
Santa María Xadani,16.3620,-95.0183,Mexico,MX,Oaxaca,minor,,
Cuapiaxtla,19.2964,-97.7692,Mexico,MX,Tlaxcala,minor,,
Doctor Arroyo,23.6721,-100.1813,Mexico,MX,Nuevo León,minor,,
Jalpa,21.6375,-102.9778,Mexico,MX,Zacatecas,minor,,
Coyutla,20.2472,-97.6582,Mexico,MX,Veracruz,minor,,
Miahuatlán,18.2916,-97.2879,Mexico,MX,Puebla,minor,,
Aguililla,18.7342,-102.7883,Mexico,MX,Michoacán de Ocampo,minor,,
Unión de Tula,19.9565,-104.2681,Mexico,MX,Jalisco,minor,,
Ciudad Fernández,21.9405,-100.0115,Mexico,MX,San Luis Potosí,minor,,
Nealtican,19.0499,-98.4272,Mexico,MX,Puebla,minor,,
Huetamo de Núñez,18.6264,-100.8997,Mexico,MX,Michoacán de Ocampo,minor,,
Juan Rodríguez Clara,17.9928,-95.4010,Mexico,MX,Veracruz,minor,,
San Lucas,16.6109,-92.7182,Mexico,MX,Chiapas,minor,,
Las Vigas de Ramírez,19.6370,-97.1000,Mexico,MX,Veracruz,minor,,
Villa de Zaachila,16.9510,-96.7494,Mexico,MX,Oaxaca,minor,,
Tanhuato de Guerrero,20.2855,-102.3311,Mexico,MX,Michoacán de Ocampo,minor,,
Mapastepec,15.4417,-92.8960,Mexico,MX,Chiapas,minor,,
Cruz Grande,16.7333,-99.1333,Mexico,MX,Guerrero,minor,,
Tamiahua,21.2788,-97.4462,Mexico,MX,Veracruz,minor,,
Suchiapa,16.6294,-93.0917,Mexico,MX,Chiapas,minor,,
Chocamán,19.0121,-97.0329,Mexico,MX,Veracruz,minor,,
Nacozari de García,30.3833,-109.6833,Mexico,MX,Sonora,minor,,
Miahuatlán,18.5498,-97.4395,Mexico,MX,Puebla,minor,,
Chapultepec,19.2022,-99.5618,Mexico,MX,Morelos,minor,,
Benito Juárez,19.5859,-98.4283,Mexico,MX,Tlaxcala,minor,,
San Ignacio Río Muerto,27.4150,-110.2450,Mexico,MX,Sonora,minor,,
Nahuatzén,19.6551,-101.9170,Mexico,MX,Michoacán de Ocampo,minor,,
Zinapécuaro,19.8601,-100.8286,Mexico,MX,Michoacán de Ocampo,minor,,
Soto la Marina,23.7667,-98.2167,Mexico,MX,Tamaulipas,minor,,
Jala,21.1033,-104.4343,Mexico,MX,Nayarit,minor,,
Zongozotla,19.9793,-97.7275,Mexico,MX,Puebla,minor,,
Tecalitlán,19.4718,-103.3072,Mexico,MX,Jalisco,minor,,
El Arenal,20.7754,-103.6935,Mexico,MX,Jalisco,minor,,
Juárez,17.6082,-93.1933,Mexico,MX,Chiapas,minor,,
Las Margaritas,16.3153,-91.9817,Mexico,MX,Chiapas,minor,,
Acolman,19.6387,-98.9104,Mexico,MX,México,minor,,
Talpa de Allende,20.3808,-104.8221,Mexico,MX,Jalisco,minor,,
Coacoatzintla,19.6516,-96.9404,Mexico,MX,Veracruz,minor,,
Briseñas de Matamoros,20.2682,-102.5620,Mexico,MX,Michoacán de Ocampo,minor,,
Ruíz,21.9500,-105.1500,Mexico,MX,Nayarit,minor,,
Tamazula de Gordiano,19.6801,-103.2514,Mexico,MX,Jalisco,minor,,
Apetatitlán,19.3327,-98.1960,Mexico,MX,Tlaxcala,minor,,
Tecpatán,17.1333,-93.3167,Mexico,MX,Chiapas,minor,,
Huixcolotla,18.9207,-97.7717,Mexico,MX,Puebla,minor,,
Ciudad Melchor Múzquiz,27.8793,-101.5161,Mexico,MX,Coahuila de Zaragoza,minor,,
Maltrata,18.8109,-97.2754,Mexico,MX,Veracruz,minor,,
San Francisco Telixtlahuaca,17.2968,-96.9053,Mexico,MX,Oaxaca,minor,,
San Jerónimo de Juárez,17.1392,-100.4707,Mexico,MX,Guerrero,minor,,
Ocotepec,17.2262,-93.1644,Mexico,MX,Chiapas,minor,,
Dzilam de Bravo,21.3925,-88.8914,Mexico,MX,Yucatán,minor,,
Villa Cuauhtémoc,19.4168,-99.5587,Mexico,MX,México,minor,,
Acatic,20.7800,-102.9106,Mexico,MX,Jalisco,minor,,
Tuxpan,19.5661,-100.4625,Mexico,MX,Michoacán de Ocampo,minor,,
Mascota,20.5261,-104.7878,Mexico,MX,Jalisco,minor,,
Tlaxco,19.6139,-98.1186,Mexico,MX,Tlaxcala,minor,,
Rafael Lucio,19.5931,-96.9902,Mexico,MX,Veracruz,minor,,
Pueblo Nuevo,17.1500,-92.8833,Mexico,MX,Chiapas,minor,,
Teocelo,19.3833,-96.9667,Mexico,MX,Veracruz,minor,,
Teotihuacán,19.6886,-98.8611,Mexico,MX,México,minor,,
Santa Catarina Mechoacán,16.3359,-97.8371,Mexico,MX,Oaxaca,minor,,
Santiago Tangamandapio,19.9500,-102.4333,Mexico,MX,México,minor,,
Tototlán,20.5422,-102.7922,Mexico,MX,Jalisco,minor,,
Pajapan,18.2627,-94.6917,Mexico,MX,Veracruz,minor,,
Copainalá,17.0937,-93.2106,Mexico,MX,Chiapas,minor,,
San Gabriel Chilac,18.3167,-97.3500,Mexico,MX,Puebla,minor,,
Jalapa,17.7000,-92.8000,Mexico,MX,Tabasco,minor,,
Tenancingo,19.1473,-98.2013,Mexico,MX,Tlaxcala,minor,,
Charcas,23.1297,-101.1133,Mexico,MX,San Luis Potosí,minor,,
Tres Valles,18.2391,-96.1357,Mexico,MX,Veracruz,minor,,
Degollado,20.4470,-102.1349,Mexico,MX,Jalisco,minor,,
José Cardel,19.3667,-96.3667,Mexico,MX,Veracruz,minor,,
Arriaga,16.2375,-93.9018,Mexico,MX,Chiapas,minor,,
Teolocholco,19.2455,-98.1914,Mexico,MX,Tlaxcala,minor,,
Totolapa,16.5436,-92.6802,Mexico,MX,Chiapas,minor,,
San Buenaventura,27.0625,-101.5467,Mexico,MX,Coahuila de Zaragoza,minor,,
Tlacotepec,17.7667,-99.9833,Mexico,MX,Guerrero,minor,,
Villa de Reyes,21.8031,-100.9342,Mexico,MX,San Luis Potosí,minor,,
Ezequiel Montes,20.6667,-99.8833,Mexico,MX,Querétaro,minor,,
San Juan Xiutetelco,19.7956,-97.3258,Mexico,MX,Puebla,minor,,
Villa Purificación,19.7184,-104.6046,Mexico,MX,Jalisco,minor,,
Yanga,18.8329,-96.7984,Mexico,MX,Veracruz,minor,,
Citlaltépec,21.3291,-97.8786,Mexico,MX,Veracruz,minor,,
Tecoanapa,16.9877,-99.2600,Mexico,MX,Guerrero,minor,,
Papalotla,19.1675,-98.2103,Mexico,MX,Tlaxcala,minor,,
Ayutla,20.1291,-104.3435,Mexico,MX,Jalisco,minor,,
Xochihuehuetlán,17.9167,-98.4333,Mexico,MX,Guerrero,minor,,
Mazamitla,19.9161,-103.0203,Mexico,MX,Jalisco,minor,,
Zitlala,17.6333,-99.0833,Mexico,MX,Guerrero,minor,,
Tlacojalpan,18.2310,-95.9468,Mexico,MX,Veracruz,minor,,
Miacatlán,18.7500,-99.3500,Mexico,MX,Morelos,minor,,
Concepción de Buenos Aires,19.9782,-103.2598,Mexico,MX,Jalisco,minor,,
El Naranjo,22.5260,-99.3297,Mexico,MX,San Luis Potosí,minor,,
Pihuamo,19.2537,-103.3792,Mexico,MX,Jalisco,minor,,
Santa María del Río,21.7962,-100.7382,Mexico,MX,San Luis Potosí,minor,,
Chiapilla,16.5167,-92.7333,Mexico,MX,Chiapas,minor,,
Villa Hidalgo,22.3568,-101.7126,Mexico,MX,Zacatecas,minor,,
Santa Apolonia Teacalco,19.2415,-98.3119,Mexico,MX,Tlaxcala,minor,,
Ixtacomitán,17.4309,-93.0970,Mexico,MX,Chiapas,minor,,
Ixtapa,16.8032,-92.9053,Mexico,MX,Chiapas,minor,,
Cedral,23.8210,-100.7253,Mexico,MX,San Luis Potosí,minor,,
Tezonapa,18.6071,-96.6842,Mexico,MX,Veracruz,minor,,
Ciudad del Maíz,22.4019,-99.6047,Mexico,MX,San Luis Potosí,minor,,
San Luis Acatlán,16.8090,-98.7333,Mexico,MX,Guerrero,minor,,
Cuetzalan,20.0333,-97.5167,Mexico,MX,Puebla,minor,,
Apaxtla de Castrejón,18.1313,-99.9326,Mexico,MX,Guerrero,minor,,
Ahualulco de Mercado,20.7002,-103.9738,Mexico,MX,Jalisco,minor,,
Mazatepec,18.7269,-99.3619,Mexico,MX,Morelos,minor,,
Álvaro Obregón,19.8238,-101.0400,Mexico,MX,Michoacán de Ocampo,minor,,
Pinotepa de Don Luis,16.4272,-97.9768,Mexico,MX,Oaxaca,minor,,
Xilitla,21.3868,-98.9901,Mexico,MX,San Luis Potosí,minor,,
Amatán,17.3743,-92.8189,Mexico,MX,Chiapas,minor,,
Mochitlán,17.4719,-99.3705,Mexico,MX,Guerrero,minor,,
Ixhuatlán del Café,19.0500,-96.9833,Mexico,MX,Veracruz,minor,,
Huitiupán,17.1717,-92.6858,Mexico,MX,Chiapas,minor,,
Nieves,23.9961,-103.0201,Mexico,MX,Zacatecas,minor,,
Angamacutiro de la Unión,20.1500,-101.7111,Mexico,MX,Michoacán de Ocampo,minor,,
Nopalucán,19.2184,-97.8227,Mexico,MX,Puebla,minor,,
Chietla,18.5203,-98.5789,Mexico,MX,Puebla,minor,,
Huamuxtitlán,17.8167,-98.5667,Mexico,MX,Guerrero,minor,,
Quecholac,18.9572,-97.6611,Mexico,MX,Puebla,minor,,
Tarimoro,20.2886,-100.7581,Mexico,MX,Guanajuato,minor,,
Indaparapeo,19.7877,-100.9691,Mexico,MX,Michoacán de Ocampo,minor,,
Tlaltetela,19.3142,-96.9010,Mexico,MX,Veracruz,minor,,
Tuzantán,15.0844,-92.2519,Mexico,MX,Chiapas,minor,,
Miguel Auza,24.2942,-103.4509,Mexico,MX,Zacatecas,minor,,
Tecamachalco,18.8835,-97.7334,Mexico,MX,Puebla,minor,,
Domingo Arenas,19.1400,-98.4568,Mexico,MX,Puebla,minor,,
San Pedro Atoyac,16.4900,-97.9858,Mexico,MX,Oaxaca,minor,,
Palmar de Bravo,18.8357,-97.5470,Mexico,MX,Puebla,minor,,
Pinos,22.2957,-101.5758,Mexico,MX,Zacatecas,minor,,
Ixtlahuacán del Río,20.8641,-103.2403,Mexico,MX,Jalisco,minor,,
Hidalgo,25.9833,-100.4500,Mexico,MX,Nuevo León,minor,,
Mariano Escobedo,18.9147,-97.1307,Mexico,MX,Veracruz,minor,,
Villa de Arista,22.6425,-100.8481,Mexico,MX,San Luis Potosí,minor,,
Zimatlán de Álvarez,16.8694,-96.7844,Mexico,MX,Oaxaca,minor,,
Vista Hermosa de Negrete,20.2717,-102.4749,Mexico,MX,Michoacán de Ocampo,minor,,
Yehualtepec,18.7952,-97.6616,Mexico,MX,Puebla,minor,,
Cazones de Herrera,20.7042,-97.3099,Mexico,MX,Veracruz,minor,,
Amaxac de Guerrero,19.3466,-98.1706,Mexico,MX,Tlaxcala,minor,,
La Huerta,19.4844,-104.6438,Mexico,MX,Jalisco,minor,,
Acapetahua,15.2819,-92.6899,Mexico,MX,Chiapas,minor,,
Vega de Alatorre,20.0282,-96.6475,Mexico,MX,Veracruz,minor,,
Acacoyagua,15.3409,-92.6756,Mexico,MX,Chiapas,minor,,
Sanctórum,19.4933,-98.4716,Mexico,MX,Tlaxcala,minor,,
Jamiltepec,16.2826,-97.8245,Mexico,MX,Oaxaca,minor,,
El Espinal,16.4853,-95.0400,Mexico,MX,Oaxaca,minor,,
Tarandacuao,20.0000,-100.5333,Mexico,MX,Guanajuato,minor,,
Pueblo Nuevo,20.5269,-101.3733,Mexico,MX,Guanajuato,minor,,
Tanquián de Escobedo,21.6059,-98.6628,Mexico,MX,San Luis Potosí,minor,,
Tepetzintla,21.1641,-97.8524,Mexico,MX,Veracruz,minor,,
La Perla,18.9282,-97.1336,Mexico,MX,Veracruz,minor,,
Atoyac,20.0097,-103.5165,Mexico,MX,Jalisco,minor,,
Tizapán el Alto,20.1614,-103.0440,Mexico,MX,Jalisco,minor,,
Pesquería,25.7833,-100.0537,Mexico,MX,Nuevo León,minor,,
Manlio Fabio Altamirano,19.1000,-96.3333,Mexico,MX,Veracruz,minor,,
Benemérito,16.5151,-90.6544,Mexico,MX,Chiapas,minor,,
Teopisca,16.5418,-92.4740,Mexico,MX,Chiapas,minor,,
Jonuta,18.0898,-92.1381,Mexico,MX,Tabasco,minor,,
Copanatoyac,17.4633,-98.7136,Mexico,MX,Guerrero,minor,,
Cuanalá,19.1092,-98.3279,Mexico,MX,Puebla,minor,,
Jitotol,17.0672,-92.8611,Mexico,MX,Chiapas,minor,,
Xochitepec,18.7000,-99.1833,Mexico,MX,Morelos,minor,,
Santa Catarina Ayometla,19.1979,-98.2156,Mexico,MX,Tlaxcala,minor,,
Luis Moya,22.4341,-102.2490,Mexico,MX,Zacatecas,minor,,
Nicolás Ruiz,16.4371,-92.5852,Mexico,MX,Chiapas,minor,,
San Damián Texoloc,19.2783,-98.2854,Mexico,MX,Tlaxcala,minor,,
Villa González Ortega,22.5122,-101.9162,Mexico,MX,Zacatecas,minor,,
Nueva Villa de Padilla,24.0167,-98.7833,Mexico,MX,Tamaulipas,minor,,
Úrsulo Galván,19.4053,-96.3609,Mexico,MX,Veracruz,minor,,
Animas Trujano,16.9909,-96.7132,Mexico,MX,Oaxaca,minor,,
Xaloztoc,19.4078,-98.0460,Mexico,MX,Tlaxcala,minor,,
Temoac,18.7739,-98.7781,Mexico,MX,Morelos,minor,,
Huiramba,19.5460,-101.4380,Mexico,MX,Michoacán de Ocampo,minor,,
Villa Corona,20.4156,-103.6642,Mexico,MX,Jalisco,minor,,
Ixtlán de los Hervores,20.1833,-102.4000,Mexico,MX,Michoacán de Ocampo,minor,,
Panotla,19.3162,-98.2701,Mexico,MX,Tlaxcala,minor,,
Axtla de Terrazas,21.4392,-98.8751,Mexico,MX,San Luis Potosí,minor,,
Omealca,18.7473,-96.7852,Mexico,MX,Veracruz,minor,,
Caxhuacán,20.0636,-97.6069,Mexico,MX,Puebla,minor,,
Tianguismanalco,18.9762,-98.4486,Mexico,MX,Puebla,minor,,
Huautla de Jiménez,18.1315,-96.8409,Mexico,MX,Oaxaca,minor,,
Queréndaro,19.8095,-100.8906,Mexico,MX,Michoacán de Ocampo,minor,,
Rosamorada,22.1221,-105.2064,Mexico,MX,Nayarit,minor,,
Frontera Hidalgo,14.7774,-92.1774,Mexico,MX,Chiapas,minor,,
San Matias Tlalancaleca,19.3253,-98.4967,Mexico,MX,Puebla,minor,,
Los Reyes de Juárez,18.9492,-97.8038,Mexico,MX,Puebla,minor,,
Atzacan,18.9072,-97.0831,Mexico,MX,Veracruz,minor,,
Huiloapan,18.8176,-97.1515,Mexico,MX,Veracruz,minor,,
Atlixtac,17.5667,-98.8833,Mexico,MX,Guerrero,minor,,
Ahuacuotzingo,17.7000,-98.9167,Mexico,MX,Guerrero,minor,,
Tepeaca,18.9669,-97.8998,Mexico,MX,Puebla,minor,,
San Juan Huactzinco,19.2334,-98.2526,Mexico,MX,Tlaxcala,minor,,
Xalpatlahuac,17.4667,-98.6167,Mexico,MX,Guerrero,minor,,
Tamasopo,21.9225,-99.3925,Mexico,MX,San Luis Potosí,minor,,
Chinampa de Gorostiza,21.3596,-97.7348,Mexico,MX,Veracruz,minor,,
Jalacingo,19.8000,-97.3000,Mexico,MX,Veracruz,minor,,
Santa Ana Maya,20.0069,-101.0219,Mexico,MX,Michoacán de Ocampo,minor,,
Ciudad Gustavo Díaz Ordaz,26.2319,-98.5956,Mexico,MX,Tamaulipas,minor,,
Tapilula,17.2495,-93.0167,Mexico,MX,Chiapas,minor,,
Rafael J. García,19.2541,-97.1832,Mexico,MX,Puebla,minor,,
Acatlán,19.6968,-96.8422,Mexico,MX,Veracruz,minor,,
Tlahuitoltepec,17.0931,-96.0644,Mexico,MX,Oaxaca,minor,,
Almoloya de Juárez,19.3704,-99.7572,Mexico,MX,México,minor,,
Arteaga,18.3578,-102.2912,Mexico,MX,Michoacán de Ocampo,minor,,
Ixhuatán,17.2934,-93.0083,Mexico,MX,Chiapas,minor,,
La Magdalena Tlaltelulco,19.2829,-98.1961,Mexico,MX,Tlaxcala,minor,,
Colón,20.7833,-100.0500,Mexico,MX,Querétaro,minor,,
Chiquilistlán,20.0878,-103.8607,Mexico,MX,Jalisco,minor,,
Copala,16.6500,-98.9833,Mexico,MX,Guerrero,minor,,
Soyaló,16.8913,-92.9243,Mexico,MX,Chiapas,minor,,
Jilotepec,19.6118,-96.9517,Mexico,MX,Veracruz,minor,,
Tepeojuma,18.7247,-98.4463,Mexico,MX,Puebla,minor,,
Villa Jiménez,19.9240,-101.7463,Mexico,MX,Michoacán de Ocampo,minor,,
Jesús Carranza,17.4353,-95.0264,Mexico,MX,Veracruz,minor,,
San Diego de Alejandría,20.9937,-101.9955,Mexico,MX,Jalisco,minor,,
Zumpahuacán,18.8364,-99.5786,Mexico,MX,México,minor,,
Coeneo de la Libertad,19.8167,-101.5833,Mexico,MX,Michoacán de Ocampo,minor,,
Matlapa,21.3365,-98.8278,Mexico,MX,San Luis Potosí,minor,,
Villa Mariano Matamoros,19.3268,-98.3776,Mexico,MX,Puebla,minor,,
Ejutla de Crespo,16.5672,-96.7308,Mexico,MX,Oaxaca,minor,,
Chapultenango,17.3411,-93.1303,Mexico,MX,Chiapas,minor,,
Ixtepec,20.0246,-97.6461,Mexico,MX,Puebla,minor,,
La Concordia,16.1161,-92.6889,Mexico,MX,Chiapas,minor,,
Juchipila,21.4086,-103.1166,Mexico,MX,Zacatecas,minor,,
Pitiquito,30.6761,-112.0542,Mexico,MX,Sonora,minor,,
Santa María Coyotepec,16.9666,-96.7051,Mexico,MX,Oaxaca,minor,,
Huitzilan,19.9675,-97.6944,Mexico,MX,Puebla,minor,,
Xicohtzinco,19.1737,-98.2338,Mexico,MX,Tlaxcala,minor,,
Altzayanca,19.4312,-97.7956,Mexico,MX,Tlaxcala,minor,,
Copalillo,18.0333,-99.1167,Mexico,MX,Guerrero,minor,,
Santa María del Oro,21.3327,-104.5872,Mexico,MX,Nayarit,minor,,
Villa Juárez,27.1293,-109.8374,Mexico,MX,Sonora,minor,,
Pilcaya,18.7469,-99.6750,Mexico,MX,Guerrero,minor,,
Huajicori,22.6333,-105.3167,Mexico,MX,Nayarit,minor,,
Terrenate,19.4769,-97.9186,Mexico,MX,Tlaxcala,minor,,
San Pedro Piedra Gorda,22.4475,-102.3488,Mexico,MX,Zacatecas,minor,,
San Pedro Jicayán,16.4518,-98.0142,Mexico,MX,Oaxaca,minor,,
Siltepec,15.5572,-92.3231,Mexico,MX,Chiapas,minor,,
Tecolotlán,20.2017,-104.0475,Mexico,MX,Jalisco,minor,,
Rodeo,25.1786,-104.5595,Mexico,MX,Durango,minor,,
Jerécuaro,20.1506,-100.5103,Mexico,MX,Guanajuato,minor,,
San Gregorio Atzompa,19.0235,-98.3482,Mexico,MX,Puebla,minor,,
Tlacolula de Matamoros,16.9547,-96.4759,Mexico,MX,Oaxaca,minor,,
Zapotitlán,19.5493,-103.8111,Mexico,MX,Jalisco,minor,,
Tlacoachistlahuaca,16.8104,-98.3008,Mexico,MX,Guerrero,minor,,
Chiautla,19.5494,-98.8797,Mexico,MX,México,minor,,
Churumuco de Morelos,18.6633,-101.6474,Mexico,MX,Michoacán de Ocampo,minor,,
Esperanza,18.8585,-97.3764,Mexico,MX,Puebla,minor,,
Acatlán,20.4226,-103.5905,Mexico,MX,Jalisco,minor,,
Atoyac,18.9132,-96.7787,Mexico,MX,Veracruz,minor,,
San Francisco Tetlanohcan,19.2600,-98.1640,Mexico,MX,Tlaxcala,minor,,
Ciudad de Allende,25.2869,-100.0083,Mexico,MX,Nuevo León,minor,,
Hueyotlipan,19.4694,-98.3481,Mexico,MX,Tlaxcala,minor,,
Juchique de Ferrer,19.8399,-96.6946,Mexico,MX,Veracruz,minor,,
San Gabriel,19.7480,-103.7673,Mexico,MX,Jalisco,minor,,
Tonaya,19.7863,-103.9712,Mexico,MX,Jalisco,minor,,
Huejuquilla el Alto,22.6255,-103.8978,Mexico,MX,Jalisco,minor,,
Cañitas de Felipe Pescador,23.6037,-102.7270,Mexico,MX,Zacatecas,minor,,
Tlapehuala,18.2167,-100.5167,Mexico,MX,Guerrero,minor,,
Rayón,21.8433,-99.6426,Mexico,MX,San Luis Potosí,minor,,
Santa Ana Nopalucan,19.2981,-98.3332,Mexico,MX,Tlaxcala,minor,,
San Ciro de Acosta,21.6507,-99.8192,Mexico,MX,San Luis Potosí,minor,,
Numarán,20.2558,-101.9499,Mexico,MX,Michoacán de Ocampo,minor,,
San Vicente Tancuayalab,21.7181,-98.5881,Mexico,MX,San Luis Potosí,minor,,
Oteapan,18.0017,-94.6662,Mexico,MX,Veracruz,minor,,
Carbo,29.6833,-110.9500,Mexico,MX,Sonora,minor,,
Huehuetla,20.4603,-98.0783,Mexico,MX,Hidalgo,minor,,
Tomatlán,19.9366,-105.2501,Mexico,MX,Jalisco,minor,,
Carlos A. Carrillo,18.3748,-95.7544,Mexico,MX,Veracruz,minor,,
Tierra Nueva,21.6690,-100.5729,Mexico,MX,San Luis Potosí,minor,,
Zozocolco de Hidalgo,20.1405,-97.5757,Mexico,MX,Veracruz,minor,,
Igualapa,16.7333,-98.6000,Mexico,MX,Guerrero,minor,,
Cuapiaxtla de Madero,18.9154,-97.8238,Mexico,MX,Puebla,minor,,
Mocorito,25.4820,-107.9201,Mexico,MX,Sinaloa,minor,,
